customer_id,full_name,email,phone,shipping_address,billing_address,loyalty_tier,created_at
CUST_00000141,Cheyenne Horton,tranryan@example.net,(356)360-9314,"550 Chase Mill Suite 358, Lake David, NJ 22320","7351 Rodriguez Stream Suite 696, Janeshire, MN 76511",bronze,2022-08-30
CUST_00000142,David Douglas Jr.,xglass@example.org,+1-886-515-1554x23401,"072 George Centers Apt. 716, South Anthonyhaven, DE 81184","03375 Ian Ville Suite 484, North Alan, GA 24619",gold,2021-08-15
CUST_00000143,Patricia Rodriguez,jessicaanderson@example.com,(611)328-4971x8594,"39964 Henry Crest, South Matthew, IN 05785","Unit 2514 Box 5579, DPO AP 48770",bronze,2023-02-11
CUST_00000144,Christopher Rubio,william66@example.net,8259625889,"102 Payne Spring Suite 578, North Geoffreyview, TN 38926","2376 Williams Cliff, Douglaschester, ME 28550",bronze,2023-08-17
CUST_00000145,Amber Wright,joshuastuart@example.com,001-624-208-2226,"62216 Kristina Lights, Arnoldmouth, KS 52721","81372 Brittany Divide Apt. 093, Danielleberg, ME 88473",bronze,2020-11-13
CUST_00000146,Joyce Solis,iballard@example.com,001-853-596-7275x7844,"7516 John Vista, Heidiberg, CO 42687","95014 Hurst Point, Anthonychester, TX 85227",platinum,2025-12-02
CUST_00000147,Victoria Larson,megan85@example.net,314-665-1113x1290,"4261 Timothy Branch, East Michael, GU 85537","90878 Donna Shoals Suite 767, North Stephaniemouth, NY 20925",bronze,2023-09-08
CUST_00000148,Stephanie Salazar,jamesweber@example.com,+1-370-868-2778,"43198 Becky Heights Suite 813, North Kevinville, WA 56217","6694 Ryan Spur Apt. 943, Wagnerstad, MH 96023",silver,2024-05-10
CUST_00000149,Kathy Rivas,samantha22@example.net,2939068538,"53021 Buck Lane, Cortezside, MS 92026","9256 Ashley Turnpike Apt. 669, East Lindsay, WI 19211",silver,2025-03-04
CUST_00000150,Stephanie Manning,jennifer58@example.com,(283)821-5285,"95348 Clarence Islands, Port Davidview, PW 65862","3468 Thomas Centers, Taylorborough, WI 88577",bronze,2025-09-18
CUST_00000151,David Wright,icraig@example.com,662.551.5381x4474,"8961 Kennedy Plaza, Manuelville, DC 72067","466 Garcia Knoll Apt. 496, New Brandonfurt, VI 67767",silver,2025-06-19
CUST_00000152,Pamela Boyd,hstokes@example.org,9962348079,"5123 Hubbard Parks Apt. 554, South Melissa, SC 06479","887 Joseph Glen Suite 039, Christopherchester, RI 93205",bronze,2024-11-07
CUST_00000153,Denise Jones,jamesbrian@example.org,(709)275-4510x526,"36024 Graham Street Suite 467, Thomasstad, CA 58374","44088 Heather Freeway, New Johntown, DE 52279",silver,2023-08-05
CUST_00000154,Devon Flores,josephfloyd@example.com,367-931-8826,"08715 Trujillo Throughway Suite 837, East Connormouth, ME 30420","7691 Deanna Turnpike, South Tammy, PA 32967",silver,2023-07-09
CUST_00000155,Brenda Hall,dwayne04@example.org,8244376545,"4148 Thornton Skyway, South Brendan, OK 23144","22016 Cody Track, Henrytown, SC 20592",silver,2020-08-03
CUST_00000156,Michelle Brown,howardshaun@example.net,+1-241-777-2256,"862 Lopez Path Suite 076, Kingtown, NV 86052","2313 Lisa Locks, Lake Carl, WI 01139",bronze,2025-11-09
CUST_00000157,Joshua Perry,juliahoffman@example.org,001-531-934-0266x502,"71353 Alvarez Square, West Cassandra, IL 69839","27023 Andrea Meadow, Lopezville, HI 82083",gold,2024-08-31
CUST_00000158,Jason Stein,heather06@example.com,+1-341-267-8725x68621,"060 Holmes Pike Suite 932, Lake Matthewstad, WI 31344","17756 Alan Avenue, Lake Bonnieland, NH 49812",bronze,2020-12-28
CUST_00000159,Melissa Gates,rfrye@example.com,(225)880-3056,"89273 Harmon Islands Suite 640, Jamesmouth, MT 59513","44834 Kristen Pass, Wilsonland, MD 37814",bronze,2024-09-12
CUST_00000160,Jamie Smith,smithjohn@example.net,344.671.6392x8234,"977 Cooper Estate Suite 190, Port Kimberly, KS 19789","9117 Rachael Spurs Suite 027, New Tammy, MH 04849",bronze,2023-04-08
CUST_00000161,Paul Castaneda,ogreer@example.net,001-536-337-1892x392,"62732 Jasmin Extensions Apt. 711, Port Stevenstad, SD 64738","93808 Justin Station, East Maryburgh, DE 50365",silver,2020-12-21
CUST_00000162,Jennifer Adkins,kari89@example.org,(560)343-2609,"1620 Moore Plains, Danielview, MP 72916","59324 Amy Dam, Jacobmouth, MS 21495",silver,2020-07-09
CUST_00000163,Lindsey Walker,kellythompson@example.net,9662843356,"52169 Jared Walks, East Anthony, HI 98395","13116 Elliott Stream, Gabrielborough, GA 51131",bronze,2021-11-30
CUST_00000164,Jeffrey Johnson,lopezglenn@example.net,260.241.4545x63502,"42647 Bruce Plains, Port Charlesmouth, FM 03034","16781 Linda Mountain, Doyletown, HI 42425",silver,2025-08-16
CUST_00000165,Michael Powell,bennettroy@example.net,4536474916,"PSC 1637, Box 0500, APO AA 76955","642 Ramos Tunnel, East Georgeshire, ME 11467",bronze,2025-12-20
CUST_00000166,John Anderson,david94@example.org,755.541.1082x5559,"7244 Lane Walk, Port Lindseyburgh, OK 37022","04053 Charlene Harbors Apt. 050, Morrismouth, AL 69656",silver,2021-07-10
CUST_00000167,Alyssa Long,steven20@example.org,+1-543-996-1129x1093,"80839 Judith Throughway Suite 402, Christinaside, MD 14751","84677 Jesse Parks Suite 679, Williamstown, OH 86359",bronze,2022-04-05
CUST_00000168,Alyssa Day,candice94@example.com,418-295-4738,"932 Haynes Trace, Whiteland, GA 75551","764 Rivas Junction, West Mark, MH 01520",silver,2022-11-20
CUST_00000169,Joel Williams,charles58@example.org,(336)884-8557,"50496 David Meadows Suite 765, South Michelle, OH 84979","2797 Sarah Dam, New Anthony, PR 90888",bronze,2021-03-01
CUST_00000170,Daniel Murphy,abigailhartman@example.org,476-688-0294,"749 Johnson Stream, New Michelechester, ME 00866","05112 Margaret Glens, South Paulafurt, ND 04568",gold,2024-04-23
CUST_00000171,Jamie Walton,zdaniels@example.org,4909367881,"6020 Elizabeth Cove Apt. 902, Port Christian, MN 39729","0240 Edwards Circles, Littleview, PR 62710",bronze,2025-10-30
CUST_00000172,Darlene Miller,jeffrey35@example.com,001-286-986-6943x20293,"044 Brenda Extensions, West Susan, IA 27539","0648 Crosby Walks, Knighthaven, OH 53655",bronze,2021-08-11
CUST_00000173,Joshua Cooke,kelly98@example.com,684.243.4481x23083,"51025 Cooper Circle, New Nicolebury, MA 37683","USS Martin, FPO AA 07842",bronze,2025-07-05
CUST_00000174,Matthew Harrington,wilsonmichael@example.org,+1-724-724-0338x1059,"69888 Neal Fords, Port Kimberly, ID 21761","4813 Becky Crossing, Port Stacyview, GU 44445",gold,2024-03-27
CUST_00000175,Nicole Herring,susanfleming@example.com,284-726-9450,"2962 Lisa Burg, Anneside, SD 30711","677 Barrera Prairie Suite 249, Rojasville, NJ 05614",gold,2020-10-21
CUST_00000176,Alex Hernandez,hmoon@example.com,642.540.8916,"1290 Deleon Terrace Suite 599, North David, IA 65566","6451 Berg Mountain, East Nicoleborough, OH 01051",bronze,2025-06-08
CUST_00000177,Michael Elliott,amber40@example.net,435.943.9627x365,"7495 Moore Bridge, Whiteview, SD 12678","47827 Sandoval Islands Apt. 209, Daisyburgh, ND 35598",silver,2023-06-01
CUST_00000178,Michael Wang,willie87@example.com,472-672-2397,"9192 Randall Club Apt. 175, Lake Richard, NE 36423","58727 Christine Wells Apt. 357, East Hollyview, AK 80770",gold,2024-03-28
CUST_00000179,Lawrence Adkins,phillipsdenise@example.com,3428269312,"864 Garcia Divide, New Ronaldmouth, AS 30459","639 Cannon Heights Suite 427, New Angela, MD 95244",silver,2024-08-17
CUST_00000180,Robert Oconnell,vaughangary@example.net,876.818.2091,"845 Joseph Field, Lake Daniel, MI 91082","39188 Stanley Lodge Apt. 273, Teresabury, MP 31260",silver,2023-02-10
CUST_00000181,Alexander Collins,simsjason@example.net,2102023142,"0514 Jennifer Dam Apt. 914, Lake Maureen, NC 58384","2016 Lee Groves, North Joseberg, CO 49574",bronze,2023-06-10
CUST_00000182,Tina Sanders,michellecoleman@example.org,485-613-2797,"247 Nicholas Streets Suite 221, Lake Lori, SC 89027","5263 Jackson Ways, Whiteborough, ID 48268",bronze,2025-08-26
CUST_00000183,Angela Vaughn,amandapark@example.net,372-830-8481x00184,"204 Vasquez Meadows, Waltersshire, ID 27891","4551 Harris Well Suite 211, South Matthewshire, KS 38908",gold,2020-12-25
CUST_00000184,Ashley Barton,elucas@example.net,(603)503-6625,"986 Davis Well, East Matthewside, TN 38490","Unit 5742 Box 1884, DPO AE 82481",gold,2021-11-30
CUST_00000185,Lindsay Martinez,andrewlove@example.org,+1-761-372-1314x51951,"USNV Brown, FPO AP 44219","81512 David Lodge Suite 792, Donnaport, HI 77392",silver,2021-03-23
CUST_00000186,Dr. Hannah Patterson,jonesgregory@example.com,8924268592,"883 Teresa Islands Suite 726, North Jodi, KY 52654","47353 Brooks Rue Apt. 530, South Leslieville, KS 48812",bronze,2021-11-05
CUST_00000187,Jonathan Peterson,andrewsjeremy@example.com,+1-749-445-1475x41022,"4355 Kristi Lock, New Erik, HI 46423","Unit 1834 Box 7923, DPO AE 45013",bronze,2022-10-04
CUST_00000188,Samantha Garcia,ohughes@example.com,(877)711-9642x1522,"256 Katherine Hills, Jacksonchester, ID 77700","USNS Green, FPO AP 26265",silver,2023-09-11
CUST_00000189,Madison Poole,ystewart@example.net,976-576-9523x66878,"012 John Harbor, West Ashleyburgh, PA 02001","Unit 0812 Box 4643, DPO AP 63205",gold,2021-08-08
CUST_00000190,Jessica Gross,nicholsdarlene@example.net,(719)968-9313x5030,"2702 Ross Greens Suite 095, Leeland, NJ 37861","43014 Smith Manor Suite 106, Allenmouth, PW 41069",gold,2023-06-10
CUST_00000191,Debra Morton,avilabrenda@example.net,(810)555-2472,"391 Jo Corner, East Nathan, ID 71115","87906 Smith Club, Samuelstad, OR 01679",silver,2023-06-01
CUST_00000192,Karen Graham,howardwesley@example.com,730.221.2606,"47119 Patrick Avenue, South Tammyhaven, FL 60978","0231 Williams Glens, East Reneefort, GA 73628",silver,2022-09-20
CUST_00000193,Debra Christian,catherine47@example.com,001-519-317-9202x521,"6461 Guerra Centers, Cantrellberg, MO 37382","PSC 9868, Box 3212, APO AE 73139",bronze,2023-12-06
CUST_00000194,Angelica Keith,bshort@example.com,9968227284,"09537 James Manors Apt. 762, Lake Daniel, VI 26483","9842 Johnson Mountain, Hinesmouth, NY 34745",bronze,2021-07-25
CUST_00000195,John Bishop,amandataylor@example.com,001-257-804-1200x9282,"94416 Taylor Flats, South Michaelport, DE 98656","141 Massey Dale, Philipfort, IN 64508",gold,2023-05-30
CUST_00000196,Allen Rosales,susan24@example.net,(478)549-8436x24186,"7685 Tapia Terrace, South Micheleborough, WY 33401","59528 Singh Station Suite 757, Lewisfort, UT 80298",silver,2025-09-15
CUST_00000197,Daniel Salinas,susan08@example.net,(890)436-2891x7756,"046 Thomas Walks, Craigside, NV 03092","55779 Keller Rapid, South Scott, AK 61979",bronze,2022-09-15
CUST_00000198,Spencer Haynes,davidsmith@example.net,7562341115,"Unit 7999 Box 3242, DPO AE 22612","59394 Leslie Trail, Lisabury, OK 07798",bronze,2020-10-04
CUST_00000199,Adam Vaughan,fmedina@example.com,642.581.1390,"4441 Jackson Grove, Rossmouth, WY 26239","Unit 5602 Box 8586, DPO AP 83433",silver,2023-05-04
CUST_00000200,Nathan Freeman,kaitlinberger@example.com,+1-930-234-1990,"479 Gabriel Well Suite 853, Wilkinsonberg, MT 73824","USCGC Moran, FPO AP 55439",bronze,2025-03-02
CUST_00000201,Melissa Brewer,robertbrewer@example.net,5517405468,"723 Gross Grove Apt. 009, Jeremymouth, SC 41520","760 Murphy Common Apt. 101, Davidburgh, TN 18428",bronze,2021-04-28
CUST_00000202,Ricky Davis II,eugenewalker@example.com,001-965-221-5681x82096,"16435 Mary Bypass Apt. 781, Emilyton, ME 64559","80245 Brown Keys Apt. 565, West Eric, KY 84506",silver,2023-06-19
CUST_00000203,Elizabeth Perkins,dannylambert@example.net,722-971-1332x2889,"143 Wagner Pike Suite 437, South Jessicaland, ND 99125","950 Sharp Mall Suite 573, Hutchinsonview, OH 98737",silver,2021-12-31
CUST_00000204,Joseph Coleman,yorksarah@example.net,(554)359-6063,"4672 Fischer Lodge Apt. 541, Lisashire, AZ 08340","251 George Isle Suite 679, North Donnamouth, WI 22769",silver,2022-11-06
CUST_00000205,Erin Warner,enewman@example.com,(997)310-2481,"291 Kimberly Inlet Suite 078, Smithbury, MN 54489","294 Murphy Estates Apt. 967, Erikashire, OK 81314",bronze,2022-07-06
CUST_00000206,David Martinez,kingjames@example.net,452.942.1495x511,"50337 Melendez Ramp Apt. 306, Newmanborough, AK 53526","85407 Brian Greens, West Ashleyland, DC 37577",silver,2022-06-04
CUST_00000207,Bryan Herrera,wlynn@example.org,874-472-1970x546,"222 Jenkins Walks, Pruittview, WI 11154","5385 Jasmine Flats Suite 635, New Justin, CA 41433",bronze,2020-01-22
CUST_00000208,Cathy Robinson,craigharvey@example.org,258.595.5168x740,"865 Wayne Isle Apt. 673, Harrisburgh, UT 68007","204 William Divide Apt. 633, Nicoleland, CA 69603",bronze,2021-04-18
CUST_00000209,Dr. William Warren,todd59@example.net,001-880-921-4629x613,"0550 Duncan Dam Apt. 704, Hubbardland, ND 53122","72826 Barajas Village Apt. 380, Curtisland, NJ 11645",silver,2021-12-04
CUST_00000210,Brian Lee,heather29@example.net,+1-815-777-8711x21663,"66320 Richard Estates Apt. 739, Port Mary, MP 81203","33308 Carter Corners Suite 366, Lake Henrytown, SC 79785",silver,2021-11-17
CUST_00000211,Christopher Smith,lindsey62@example.org,955-297-3714,"1826 Church Trafficway, Port Linda, NH 12354","PSC 1378, Box 8021, APO AE 76568",gold,2020-10-11
CUST_00000212,Denise Mccann,john36@example.com,+1-827-223-5909,"649 Jackson Radial, Ericborough, VT 91655","6777 Allen Mall Suite 764, Michaelmouth, RI 08125",silver,2021-12-16
CUST_00000213,Melissa Martinez,dennis57@example.com,(467)330-3064x421,"35490 Justin Trail, Colefurt, PA 24045","543 Ingram Stravenue, North Rachelberg, MS 82324",silver,2022-02-01
CUST_00000214,Katherine Salas,thoward@example.com,861-747-6834x201,"730 Green Rest Apt. 438, Donnabury, AS 07618","3308 James Gateway Apt. 135, West Terrihaven, MD 44588",bronze,2023-06-04
CUST_00000215,Julie Alexander,thompsoncatherine@example.com,001-242-535-6778x26596,"8167 Paul Lane, Elizabethville, MA 85068","0264 Ryan Union, Smithmouth, LA 94519",bronze,2022-08-05
CUST_00000216,Anthony Everett,patriciagonzalez@example.net,499-925-5027,"64928 Mark Flats, Hamptonville, NJ 07631","448 Kim Coves, Haleyside, IA 96807",bronze,2022-10-27
CUST_00000217,Rodney Morales,lunapatricia@example.net,816-448-0727x91033,"USNS Gutierrez, FPO AA 06075","Unit 2797 Box 3029, DPO AA 07536",bronze,2020-01-29
CUST_00000218,Mark Brown,hessbeth@example.net,+1-663-353-3905x504,"08808 Shawn Locks, New Gabriel, MT 72625","2520 Jeremy Union Suite 893, Murrayville, GA 49553",platinum,2022-06-25
CUST_00000219,Justin Torres,rebeccaarnold@example.net,001-477-966-5586x851,"8500 Thomas Parkways Suite 927, Christopherchester, ND 00787","891 Greer Knolls Apt. 659, Lake Jasmineshire, KY 41600",bronze,2025-10-27
CUST_00000220,Bailey Duran DDS,jvaldez@example.com,(352)389-2866x46491,"961 Lauren Lodge, Andersonside, AZ 70019","446 Saunders Divide Apt. 900, Charlesstad, GA 40236",gold,2021-07-23
CUST_00000221,Courtney Mills,xwalker@example.net,909-261-7981,"91702 Lee Greens, Josephmouth, AS 78470","8554 Zamora Turnpike Apt. 897, Georgestad, WV 06406",silver,2025-06-29
CUST_00000222,Jeremy Dalton,dennis88@example.org,+1-846-833-7861x37157,"458 Yoder Common, North Jill, LA 87260","7093 Henry Trace Suite 028, North Laurenport, TN 10556",silver,2023-12-24
CUST_00000223,Elizabeth Oliver DDS,acox@example.net,5532844446,"USNS Evans, FPO AP 49513","734 Williams Gateway, South Connorport, AL 98349",silver,2022-01-07
CUST_00000224,Theresa Clark,melaniedrake@example.net,(800)502-5895x52963,"123 Diaz Branch, New Regina, OK 59660","164 Olson Ville, South Michael, SD 23986",silver,2021-05-30
CUST_00000225,Matthew Moore,katherinetaylor@example.org,+1-860-596-2626x582,"96702 Allen Island, Port Kathy, UT 40915","86785 Susan Springs, South Rebeccafurt, NC 67097",bronze,2025-06-23
CUST_00000226,Benjamin Smith,ashleyknight@example.org,728-519-6482,"64818 Clarke Tunnel Suite 036, Maryhaven, ND 19751","715 Houston Springs Suite 166, Tinashire, IA 55626",bronze,2020-02-08
CUST_00000227,Kirk Carter,ccrosby@example.org,310-860-9209,"3854 Jenkins Flat Apt. 360, Powellmouth, PA 82411","USNS Hughes, FPO AA 84285",silver,2022-06-05
CUST_00000228,Michael Warner,qhall@example.com,5278523343,"Unit 6491 Box 2594, DPO AP 64018","1611 Jamie Isle Suite 322, Rebeccaland, NY 19977",bronze,2023-01-03
CUST_00000229,Michael Bradshaw,bradclark@example.com,001-440-641-2091x17911,"Unit 2204 Box 2986, DPO AE 22230","92126 Singleton Inlet Suite 978, Aliciashire, WV 67015",bronze,2024-12-28
CUST_00000230,Lori Guerrero,dharrison@example.org,321-917-5361x706,"USNS Smith, FPO AA 52687","319 Spears Centers Suite 270, Jeannefurt, OK 24513",silver,2024-09-06
CUST_00000231,Jessica Stephens,hoopermario@example.net,+1-213-366-5722x4029,"962 Patricia Lane Apt. 998, East Malik, OH 96813","164 Jimmy Crest Apt. 746, North Tonyborough, CT 99217",bronze,2022-08-31
CUST_00000232,Susan Serrano,mary49@example.net,257-499-8028x41390,"877 Carr Landing Suite 041, West Alicia, AR 69085","70855 Lisa Avenue Suite 223, South Jacobchester, NJ 27512",gold,2024-04-11
CUST_00000233,Christopher Parker,nicholasgray@example.net,451.630.5231,"USNV Woodard, FPO AE 13037","7569 Martin Rest Suite 104, Port Territon, IL 98083",platinum,2022-09-15
CUST_00000234,Laura Roberts,blacknicholas@example.org,573-615-8477x686,"122 Smith Avenue, West Kennethmouth, MO 19741","32482 Torres Square, Clarkmouth, DC 90090",gold,2020-01-21
CUST_00000235,Michael Lyons,wgomez@example.com,(534)961-9942,"3049 Jeff Crest, East Zacharyshire, NM 42627","1188 Alexander Gardens Apt. 695, Levyland, OH 44389",bronze,2022-05-18
CUST_00000236,Kathryn Snyder,aeaton@example.net,(776)394-5919x66395,"09986 Wall Lights Suite 224, West Christineberg, AR 68473","112 Steven Underpass, Port Sheilafurt, NE 50955",bronze,2020-03-24
CUST_00000237,Andrew Reynolds,scotthall@example.net,220.384.9649x856,"09766 Cindy Green Suite 298, Lake Vanessastad, MO 70486","947 William Run Apt. 265, Matthewborough, ID 90137",gold,2024-08-09
CUST_00000238,David Davis,jason22@example.com,(756)425-3135,"75307 Ortiz Pine, Armstrongfort, FL 99813","294 Marissa Overpass, Jefferyborough, TN 97791",bronze,2025-05-30
CUST_00000239,Sara Johnston,guerrerorobert@example.com,001-851-605-0537x95381,"43474 Jennifer Island Apt. 137, Melissaville, AL 07294","45275 Hayes Courts, Brandonbury, AR 48886",platinum,2023-11-11
CUST_00000240,Yvonne Chambers,olsontimothy@example.org,+1-738-731-8491x966,"21750 Robert Throughway Apt. 025, New Jamesfort, ID 28021","071 Jacqueline Trail Suite 524, Lauraland, NY 47102",platinum,2024-03-10
CUST_00000241,Andrew Avila,deborahjenkins@example.org,330.977.0461,"2444 Mitchell Rest, Port Josephchester, AK 58687","820 Mark Harbor, Alexanderchester, KY 75781",gold,2021-07-23
CUST_00000242,Matthew Moon,andersonbrittany@example.org,(295)296-3904,"35107 Morris Tunnel Apt. 708, Christopherbury, TN 22319","165 Gutierrez Key Apt. 822, Rodriguezshire, SD 43465",bronze,2022-07-22
CUST_00000243,Kevin Walters,macdonalddylan@example.org,342.860.8805x017,"45634 Cassidy Cliffs Suite 805, Amyland, VA 97049","94849 Lopez Walk, Joymouth, NH 63449",bronze,2025-06-03
CUST_00000244,Brandon Bailey MD,sandra86@example.net,001-644-955-6185x7906,"4496 Wright Shores Apt. 607, Smithport, AL 77549","1388 Cooper Junctions Apt. 091, Brookefurt, WA 58644",gold,2025-01-29
CUST_00000245,Shannon Rivera,johnsjessica@example.com,515.491.0300x2156,"454 Amber Brook, New Sandra, VT 72057","95936 Sandra Prairie, Christophermouth, AK 54904",bronze,2022-03-03
CUST_00000246,Donna Landry,robinsoncatherine@example.com,235-680-0401,"039 Long Estates, East Willieside, OH 52843","360 Nichols Mill Apt. 020, Lake Jennifer, OH 72476",bronze,2022-03-02
